sna,q,w,e,r,t,y,y
338,https://www.carjunction.com/car-detail/nissan-skyline-2010-90564.html,,,,,,
339,https://www.carjunction.com/car-detail/toyota-harrier-2020-88669.html,,,,,,
340,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87796.html,,,,,,
341,https://www.carjunction.com/car-detail/toyota-corolla-axio-2017-90403.html,,,,,,
342,https://www.carjunction.com/car-detail/toyota-bb-2011-90436.html,,,,,,
343,https://www.carjunction.com/car-detail/toyota-yaris-cross-2020-90185.html,,,,,,
344,https://www.carjunction.com/car-detail/toyota-hilux-vigo-2014-86357.html,,,,,,
345,https://www.carjunction.com/car-detail/mitsubishi-triton-2020-89672.html,,,,,,
346,https://www.carjunction.com/car-detail/nissan-note-2017-90402.html,,,,,,
347,https://www.carjunction.com/car-detail/toyota-passo-2007-90077.html,,,,,,
348,https://www.carjunction.com/car-detail/toyota-voxy-2011-90650.html,,,,,,
349,https://www.carjunction.com/car-detail/mitsubishi-super-great-2006-84717.html,,,,,,
350,https://www.carjunction.com/car-detail/toyota-aqua-2017-90087.html,,,,,,
351,https://www.carjunction.com/car-detail/toyota-isis-2011-90318.html,,,,,,
352,https://www.carjunction.com/car-detail/toyota-hiace-2015-90599.html,,,,,,
353,https://www.carjunction.com/car-detail/toyota-noah-2015-89963.html,,,,,,
354,https://www.carjunction.com/car-detail/nissan-leaf-2013-90095.html,,,,,,
355,https://www.carjunction.com/car-detail/toyota-vitz-2017-90713.html,,,,,,
356,https://www.carjunction.com/car-detail/toyota-ventury-2013-81657.html,,,,,,
357,https://www.carjunction.com/car-detail/toyota-hilux-revo-2016-88966.html,,,,,,
358,https://www.carjunction.com/car-detail/suzuki-swift-2011-90457.html,,,,,,
359,https://www.carjunction.com/car-detail/toyota-hilux-vigo-2007-86356.html,,,,,,
360,https://www.carjunction.com/car-detail/mitsubishi-fuso-fighter-2003-89784.html,,,,,,
361,https://www.carjunction.com/car-detail/toyota-probox-2015-90594.html,,,,,,
362,https://www.carjunction.com/car-detail/nissan-march-2011-90422.html,,,,,,
363,https://www.carjunction.com/car-detail/nissan-tiida-2010-90484.html,,,,,,
364,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87759.html,,,,,,
365,https://www.carjunction.com/car-detail/toyota-passo-2011-90418.html,,,,,,
366,https://www.carjunction.com/car-detail/isuzu-d-max-2017-90235.html,,,,,,
367,https://www.carjunction.com/car-detail/toyota-belta-2010-90545.html,,,,,,
368,https://www.carjunction.com/car-detail/toyota-corolla-axio-2015-88624.html,,,,,,
369,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-88050.html,,,,,,
370,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-88051.html,,,,,,
371,https://www.carjunction.com/car-detail/toyota-voxy-2012-89518.html,,,,,,
372,https://www.carjunction.com/car-detail/nissan-tiida-2010-90484.html,,,,,,
373,https://www.carjunction.com/car-detail/toyota-vitz-2011-90443.html,,,,,,
374,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87820.html,,,,,,
375,https://www.carjunction.com/car-detail/toyota-hilux-revo-rocco-2020-90669.html,,,,,,
376,https://www.carjunction.com/car-detail/toyota-hilux-vigo-2014-83280.html,,,,,,
377,https://www.carjunction.com/car-detail/nissan-wingroad-2018-90410.html,,,,,,
378,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2020-89935.html,,,,,,
379,https://www.carjunction.com/car-detail/toyota-succeed-van-2015-90576.html,,,,,,
380,https://www.carjunction.com/car-detail/toyota-corolla-axio-2017-90412.html,,,,,,
381,https://www.carjunction.com/car-detail/toyota-premio-2013-90134.html,,,,,,
382,https://www.carjunction.com/car-detail/toyota-land-cruiser-2013-89845.html,,,,,,
383,https://www.carjunction.com/car-detail/toyota-allion-2018-90509.html,,,,,,
384,https://www.carjunction.com/car-detail/nissan-wingroad-2018-90391.html,,,,,,
385,https://www.carjunction.com/car-detail/nissan-clipper-van-2011-90415.html,,,,,,
386,https://www.carjunction.com/car-detail/toyota-c-hr-2017-90512.html,,,,,,
387,https://www.carjunction.com/car-detail/nissan-clipper-van-2011-90415.html,,,,,,
388,https://www.carjunction.com/car-detail/mitsubishi-canter-1998-90115.html,,,,,,
389,https://www.carjunction.com/car-detail/toyota-hilux-2008-90253.html,,,,,,
390,https://www.carjunction.com/car-detail/toyota-harrier-hybrid-2020-88670.html,,,,,,
391,https://www.carjunction.com/car-detail/nissan-navara-2019-83789.html,,,,,,
392,https://www.carjunction.com/car-detail/nissan-terra-2018-89536.html,,,,,,
393,https://www.carjunction.com/car-detail/toyota-noah-2011-88038.html,,,,,,
394,https://www.carjunction.com/car-detail/mitsubishi-mirage-2012-90434.html,,,,,,
395,https://www.carjunction.com/car-detail/mitsubishi-canter-2000-90113.html,,,,,,
396,https://www.carjunction.com/car-detail/toyota-harrier-2020-88669.html,,,,,,
397,https://www.carjunction.com/car-detail/toyota-hilux-revo-2015-90089.html,,,,,,
398,https://www.carjunction.com/car-detail/toyota-granace-2020-90657.html,,,,,,
399,https://www.carjunction.com/car-detail/toyota-land-cruiser-2020-90642.html,,,,,,
400,https://www.carjunction.com/car-detail/honda-vezel-hybrid-2020-87209.html,,,,,,
401,https://www.carjunction.com/car-detail/toyota-rav4-2019-89237.html,,,,,,
402,https://www.carjunction.com/car-detail/toyota-vitz-2017-90713.html,,,,,,
403,https://www.carjunction.com/car-detail/toyota-hilux-revo-rocco-2021-87740.html,,,,,,
404,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2019-89723.html,,,,,,
405,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87746.html,,,,,,
406,https://www.carjunction.com/car-detail/toyota-hilux-vigo-2005-83441.html,,,,,,
407,https://www.carjunction.com/car-detail/toyota-hilux-revo-2016-80321.html,,,,,,
408,https://www.carjunction.com/car-detail/toyota-hilux-2009-90254.html,,,,,,
409,https://www.carjunction.com/car-detail/nissan-patrol-2020-85835.html,,,,,,
410,https://www.carjunction.com/car-detail/ford-kuga-2011-90220.html,,,,,,
411,https://www.carjunction.com/car-detail/toyota-crown-hybrid-2015-90506.html,,,,,,
412,https://www.carjunction.com/car-detail/toyota-hilux-revo-rocco-2018-90538.html,,,,,,
413,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87792.html,,,,,,
414,https://www.carjunction.com/car-detail/toyota-corolla-axio-2015-89732.html,,,,,,
415,https://www.carjunction.com/car-detail/nissan-x-trail-2017-90404.html,,,,,,
416,https://www.carjunction.com/car-detail/toyota-vanguard-2007-90468.html,,,,,,
417,https://www.carjunction.com/car-detail/toyota-rav4-2019-89734.html,,,,,,
418,https://www.carjunction.com/car-detail/toyota-fortuner-2021-87779.html,,,,,,
419,https://www.carjunction.com/car-detail/toyota-hilux-vigo-2011-83243.html,,,,,,
420,https://www.carjunction.com/car-detail/toyota-yaris-cross-2020-89625.html,,,,,,
421,https://www.carjunction.com/car-detail/nissan-caravan-2010-90481.html,,,,,,
422,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2020-89753.html,,,,,,
423,https://www.carjunction.com/car-detail/toyota-ractis-2015-90101.html,,,,,,
424,https://www.carjunction.com/car-detail/mitsubishi-fuso-fighter-2003-90250.html,,,,,,
425,https://www.carjunction.com/car-detail/toyota-vitz-2011-90566.html,,,,,,
426,https://www.carjunction.com/car-detail/nissan-serena-2017-90394.html,,,,,,
427,https://www.carjunction.com/car-detail/toyota-bb-2011-90450.html,,,,,,
428,https://www.carjunction.com/car-detail/toyota-hiace-commuter-2020-78065.html,,,,,,
429,https://www.carjunction.com/car-detail/toyota-rav4-2019-89735.html,,,,,,
430,https://www.carjunction.com/car-detail/isuzu-forward-2000-90625.html,,,,,,
431,https://www.carjunction.com/car-detail/nissan-wingroad-2018-90398.html,,,,,,
432,https://www.carjunction.com/car-detail/toyota-corolla-fielder-2015-90597.html,,,,,,
433,https://www.carjunction.com/car-detail/toyota-vitz-2011-83034.html,,,,,,
434,https://www.carjunction.com/car-detail/suzuki-swift-2011-90573.html,,,,,,
435,https://www.carjunction.com/car-detail/toyota-land-cruiser-2020-85975.html,,,,,,
436,https://www.carjunction.com/car-detail/toyota-vanguard-2007-90468.html,,,,,,
437,https://www.carjunction.com/car-detail/toyota-vitz-2011-90440.html,,,,,,
438,https://www.carjunction.com/car-detail/ford-ranger-2020-84077.html,,,,,,
439,https://www.carjunction.com/car-detail/toyota-prius-hybrid-2005-81219.html,,,,,,
440,https://www.carjunction.com/car-detail/toyota-harrier-2020-87135.html,,,,,,
441,https://www.carjunction.com/car-detail/toyota-hilux-revo-rocco-2021-87739.html,,,,,,
442,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87799.html,,,,,,
443,https://www.carjunction.com/car-detail/toyota-hilux-revo-2016-88966.html,,,,,,
444,https://www.carjunction.com/car-detail/toyota-passo-2007-90076.html,,,,,,
445,https://www.carjunction.com/car-detail/nissan-leaf-2019-89882.html,,,,,,
446,https://www.carjunction.com/car-detail/mitsubishi-rvr-2011-90666.html,,,,,,
447,https://www.carjunction.com/car-detail/mitsubishi-fuso-fighter-2003-85976.html,,,,,,
448,https://www.carjunction.com/car-detail/toyota-hilux-revo-2015-89568.html,,,,,,
449,https://www.carjunction.com/car-detail/toyota-mark-ii-2003-89902.html,,,,,,
450,https://www.carjunction.com/car-detail/toyota-estima-2009-90330.html,,,,,,
451,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87820.html,,,,,,
452,https://www.carjunction.com/car-detail/toyota-allion-2009-90376.html,,,,,,
453,https://www.carjunction.com/car-detail/ford-ranger-2020-74349.html,,,,,,
454,https://www.carjunction.com/car-detail/toyota-mark-x-2010-90553.html,,,,,,
455,https://www.carjunction.com/car-detail/toyota-voxy-2010-90562.html,,,,,,
456,https://www.carjunction.com/car-detail/toyota-prius-alpha-2019-84969.html,,,,,,
457,https://www.carjunction.com/car-detail/toyota-hiace-2005-89864.html,,,,,,
458,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-88051.html,,,,,,
459,https://www.carjunction.com/car-detail/toyota-allion-2009-90376.html,,,,,,
460,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2019-89759.html,,,,,,
461,https://www.carjunction.com/car-detail/nissan-bluebird-sylphy-2011-90445.html,,,,,,
462,https://www.carjunction.com/car-detail/nissan-caravan-2010-90481.html,,,,,,
463,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87744.html,,,,,,
464,https://www.carjunction.com/car-detail/mitsubishi-canter-2002-90684.html,,,,,,
465,https://www.carjunction.com/car-detail/toyota-c-hr-2020-90121.html,,,,,,
466,https://www.carjunction.com/car-detail/nissan-note-2011-90417.html,,,,,,
467,https://www.carjunction.com/car-detail/mitsubishi-triton-2019-89334.html,,,,,,
468,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87792.html,,,,,,
469,https://www.carjunction.com/car-detail/toyota-raize-2020-82524.html,,,,,,
470,https://www.carjunction.com/car-detail/nissan-teana-2011-90435.html,,,,,,
471,https://www.carjunction.com/car-detail/isuzu-forward-1994-85272.html,,,,,,
472,https://www.carjunction.com/car-detail/toyota-raum-2007-90502.html,,,,,,
473,https://www.carjunction.com/car-detail/toyota-hiace-2005-89864.html,,,,,,
474,https://www.carjunction.com/car-detail/toyota-majesty-2020-82023.html,,,,,,
475,https://www.carjunction.com/car-detail/toyota-succeed-van-2015-90576.html,,,,,,
476,https://www.carjunction.com/car-detail/nissan-x-trail-2020-89820.html,,,,,,
477,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2015-90073.html,,,,,,
478,https://www.carjunction.com/car-detail/nissan-terra-2018-89536.html,,,,,,
479,https://www.carjunction.com/car-detail/isuzu-forward-2005-89795.html,,,,,,
480,https://www.carjunction.com/car-detail/nissan-x-trail-2019-89740.html,,,,,,
481,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87791.html,,,,,,
482,https://www.carjunction.com/car-detail/toyota-vitz-2011-90566.html,,,,,,
483,https://www.carjunction.com/car-detail/toyota-yaris-cross-2020-90363.html,,,,,,
484,https://www.carjunction.com/car-detail/mitsubishi-fuso-fighter-2003-90250.html,,,,,,
485,https://www.carjunction.com/car-detail/honda-vezel-hybrid-2020-87208.html,,,,,,
486,https://www.carjunction.com/car-detail/mitsubishi-canter-2000-90118.html,,,,,,
487,https://www.carjunction.com/car-detail/toyota-hilux-vigo-2014-83280.html,,,,,,
488,https://www.carjunction.com/car-detail/toyota-passo-2007-90076.html,,,,,,
489,https://www.carjunction.com/car-detail/toyota-crown-hybrid-2014-90348.html,,,,,,
490,https://www.carjunction.com/car-detail/mitsubishi-rvr-2011-90666.html,,,,,,
491,https://www.carjunction.com/car-detail/ford-kuga-2008-90230.html,,,,,,
492,https://www.carjunction.com/car-detail/nissan-x-trail-2017-90399.html,,,,,,
493,https://www.carjunction.com/car-detail/nissan-clipper-van-2011-90428.html,,,,,,
494,https://www.carjunction.com/car-detail/toyota-rav4-2019-90580.html,,,,,,
495,https://www.carjunction.com/car-detail/toyota-allion-2018-90509.html,,,,,,
496,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87776.html,,,,,,
497,https://www.carjunction.com/car-detail/toyota-passo-sette-2009-90078.html,,,,,,
498,https://www.carjunction.com/car-detail/toyota-passo-sette-2009-90068.html,,,,,,
499,https://www.carjunction.com/car-detail/nissan-x-trail-2010-90569.html,,,,,,
500,https://www.carjunction.com/car-detail/nissan-ad-van-2015-90592.html,,,,,,
501,https://www.carjunction.com/car-detail/nissan-caravan-2010-90481.html,,,,,,
502,https://www.carjunction.com/car-detail/toyota-fortuner-2007-86383.html,,,,,,
503,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2019-89750.html,,,,,,
504,https://www.carjunction.com/car-detail/toyota-vitz-2011-90440.html,,,,,,
505,https://www.carjunction.com/car-detail/nissan-clipper-van-2011-90428.html,,,,,,
506,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87798.html,,,,,,
507,https://www.carjunction.com/car-detail/toyota-rush-2011-90557.html,,,,,,
508,https://www.carjunction.com/car-detail/toyota-land-cruiser-2020-90642.html,,,,,,
509,https://www.carjunction.com/car-detail/toyota-rav4-2009-90478.html,,,,,,
510,https://www.carjunction.com/car-detail/nissan-tiida-2010-90484.html,,,,,,
511,https://www.carjunction.com/car-detail/mitsubishi-triton-2020-89672.html,,,,,,
512,https://www.carjunction.com/car-detail/toyota-prius-hybrid-2005-81219.html,,,,,,
513,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87776.html,,,,,,
514,https://www.carjunction.com/car-detail/nissan-bluebird-sylphy-2018-90405.html,,,,,,
515,https://www.carjunction.com/car-detail/nissan-ud-2005-84723.html,,,,,,
516,https://www.carjunction.com/car-detail/nissan-tiida-2009-90483.html,,,,,,
517,https://www.carjunction.com/car-detail/toyota-hilux-revo-2017-83492.html,,,,,,
518,https://www.carjunction.com/car-detail/toyota-passo-sette-2009-90067.html,,,,,,
519,https://www.carjunction.com/car-detail/nissan-ud-2005-84723.html,,,,,,
520,https://www.carjunction.com/car-detail/nissan-leaf-2019-88885.html,,,,,,
521,https://www.carjunction.com/car-detail/nissan-note-2017-90402.html,,,,,,
522,https://www.carjunction.com/car-detail/toyota-harrier-2015-90102.html,,,,,,
523,https://www.carjunction.com/car-detail/nissan-teana-2011-90433.html,,,,,,
524,https://www.carjunction.com/car-detail/isuzu-d-max-2018-84573.html,,,,,,
525,https://www.carjunction.com/car-detail/nissan-x-trail-2019-89740.html,,,,,,
526,https://www.carjunction.com/car-detail/nissan-teana-2011-90433.html,,,,,,
527,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87791.html,,,,,,
528,https://www.carjunction.com/car-detail/nissan-patrol-2001-90226.html,,,,,,
529,https://www.carjunction.com/car-detail/toyota-premio-2013-90136.html,,,,,,
530,https://www.carjunction.com/car-detail/toyota-yaris-cross-2020-89626.html,,,,,,
531,https://www.carjunction.com/car-detail/toyota-rav4-2019-89734.html,,,,,,
532,https://www.carjunction.com/car-detail/toyota-voxy-2011-90261.html,,,,,,
533,https://www.carjunction.com/car-detail/isuzu-forward-2012-90045.html,,,,,,
534,https://www.carjunction.com/car-detail/toyota-rav4-2010-90555.html,,,,,,
535,https://www.carjunction.com/car-detail/nissan-leaf-2019-90126.html,,,,,,
536,https://www.carjunction.com/car-detail/nissan-x-trail-2015-90141.html,,,,,,
537,https://www.carjunction.com/car-detail/toyota-hilux-2009-90254.html,,,,,,
538,https://www.carjunction.com/car-detail/nissan-ad-van-2017-90392.html,,,,,,
539,https://www.carjunction.com/car-detail/toyota-c-hr-hybrid-2019-90176.html,,,,,,
540,https://www.carjunction.com/car-detail/toyota-vitz-2011-90443.html,,,,,,
541,https://www.carjunction.com/car-detail/toyota-allion-2018-90509.html,,,,,,
542,https://www.carjunction.com/car-detail/nissan-cube-2011-90416.html,,,,,,
543,https://www.carjunction.com/car-detail/mitsubishi-mirage-2012-90434.html,,,,,,
544,https://www.carjunction.com/car-detail/toyota-land-cruiser-prado-2020-89753.html,,,,,,
545,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87791.html,,,,,,
546,https://www.carjunction.com/car-detail/nissan-wingroad-2018-90406.html,,,,,,
547,https://www.carjunction.com/car-detail/nissan-cube-2011-89469.html,,,,,,
548,https://www.carjunction.com/car-detail/mitsubishi-super-great-1996-87479.html,,,,,,
549,https://www.carjunction.com/car-detail/ford-kuga-2010-90225.html,,,,,,
550,https://www.carjunction.com/car-detail/toyota-hilux-revo-2021-87792.html,,,,,,
551,https://www.carjunction.com/car-detail/honda-fit-2011-83883.html,,,,,,
552,https://www.carjunction.com/car-detail/toyota-corolla-axio-2007-84504.html,,,,,,
553,https://www.carjunction.com/car-detail/honda-crv-2010-90560.html,,,,,,
554,https://www.carjunction.com/car-detail/toyota-rav4-2015-90328.html,,,,,,
555,https://www.carjunction.com/car-detail/toyota-vitz-2011-90566.html,,,,,,
556,https://www.carjunction.com/car-detail/toyota-passo-2011-90448.html,,,,,,
557,https://www.carjunction.com/car-detail/toyota-yaris-cross-2020-89624.html,,,,,,
